Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,tkr
1962-02-12 00:00:00-05:00,0.0,0.10248116605609486,0.10177438511360341,0.10224559158086777,428800,0.0,0.0,XOM
1962-02-13 00:00:00-05:00,0.0,0.10224558807193747,0.10012524531723041,0.10153880715370178,873600,0.0,0.0,XOM
1962-02-14 00:00:00-05:00,0.0,0.10271667689085007,0.10083196722312805,0.10271667689085007,636800,0.0,0.0,XOM
1962-02-15 00:00:00-05:00,0.0,0.10318799320442187,0.10224563736473234,0.10295236110687256,742400,0.0,0.0,XOM
1962-02-16 00:00:00-05:00,0.0,0.10365914233009517,0.10271678649073067,0.10318799316883087,816000,0.0,0.0,XOM
1962-02-19 00:00:00-05:00,0.0,0.10530823665907586,0.1031879512608319,0.10483703017234802,1657600,0.0,0.0,XOM
1962-02-20 00:00:00-05:00,0.0,0.10554386144290913,0.1043659309399438,0.10530828684568405,800000,0.0,0.0,XOM
1962-02-21 00:00:00-05:00,0.0,0.10530828268310766,0.10365914553403854,0.10365914553403854,681600,0.0,0.0,XOM
1962-02-23 00:00:00-05:00,0.0,0.10389472544193268,0.10295236952518762,0.10389472544193268,793600,0.0,0.0,XOM
1962-02-26 00:00:00-05:00,0.0,0.10413034900819537,0.10318799316883087,0.10318799316883087,640000,0.0,0.0,XOM
1962-02-27 00:00:00-05:00,0.0,0.10483704379771176,0.10318796467186965,0.104130320250988,908800,0.0,0.0,XOM
1962-02-28 00:00:00-05:00,0.0,0.1060150217501292,0.1041303107636097,0.10436588525772095,2131200,0.0,0.0,XOM
1962-03-01 00:00:00-05:00,0.0,0.10530830392496313,0.10389474107867606,0.10507272928953171,899200,0.0,0.0,XOM
1962-03-02 00:00:00-05:00,0.0,0.10530825034568095,0.104130320250988,0.104130320250988,838400,0.0,0.0,XOM
1962-03-05 00:00:00-05:00,0.0,0.10413035222670301,0.10365914553403854,0.10365914553403854,1011200,0.0,0.0,XOM
1962-03-06 00:00:00-05:00,0.0,0.10365908046153,0.10318793158146927,0.10342350602149963,550400,0.0,0.0,XOM
1962-03-07 00:00:00-05:00,0.0,0.10365914236584868,0.10248121194544575,0.10295236110687256,985600,0.0,0.0,XOM
1962-03-08 00:00:00-05:00,0.0,0.10200998812206975,0.10059648335852525,0.10130326449871063,1190400,0.0,0.0,XOM
1962-03-09 00:00:00-05:00,0.0,0.1022456587209009,0.10153887731429853,0.10201002657413483,825600,0.0,0.0,XOM
1962-03-12 00:00:00-05:00,0.0,0.10153883903983034,0.10059648335852525,0.10130326449871063,611200,0.0,0.0,XOM
1962-03-13 00:00:00-05:00,0.0,0.10177438162084428,0.10106760070260859,0.10153880715370178,656000,0.0,0.0,XOM
1962-03-14 00:00:00-05:00,0.0,0.10224559158086777,0.10130323616314922,0.10224559158086777,681600,0.0,0.0,XOM
1962-03-15 00:00:00-05:00,0.0,0.10413035755874941,0.1022456457252593,0.10389472544193268,1107200,0.0,0.0,XOM
1962-03-16 00:00:00-05:00,0.0,0.10365908046153,0.10271672518460699,0.10342350602149963,624000,0.0,0.0,XOM
1962-03-19 00:00:00-05:00,0.0,0.10389472012195193,0.10271678966554729,0.10365914553403854,809600,0.0,0.0,XOM
1962-03-20 00:00:00-05:00,0.0,0.1036591994149904,0.10201006140871684,0.10248126834630966,822400,0.0,0.0,XOM
1962-03-21 00:00:00-05:00,0.0,0.10271674053132197,0.10200995958883051,0.10224559158086777,764800,0.0,0.0,XOM
1962-03-22 00:00:00-05:00,0.0,0.10248123335081905,0.10177445194421668,0.10201002657413483,633600,0.0,0.0,XOM
1962-03-23 00:00:00-05:00,0.0,0.10224559158086777,0.10177438511360341,0.10224559158086777,768000,0.0,0.0,XOM
1962-03-26 00:00:00-05:00,0.0,0.10248116605609486,0.10200995958883051,0.10224559158086777,678400,0.0,0.0,XOM
1962-03-27 00:00:00-05:00,0.0,0.10271674053132197,0.10177438511360341,0.10224559158086777,694400,0.0,0.0,XOM
1962-03-28 00:00:00-05:00,0.0,0.10342356774946303,0.10224563732946637,0.10318799316883087,688000,0.0,0.0,XOM
1962-03-29 00:00:00-05:00,0.0,0.10365914233009517,0.10318799316883087,0.10318799316883087,604800,0.0,0.0,XOM
1962-03-30 00:00:00-05:00,0.0,0.10318799320442187,0.10271678652615915,0.10295236110687256,809600,0.0,0.0,XOM
1962-04-02 00:00:00-05:00,0.0,0.10342356778513528,0.10271678652615915,0.10295236110687256,716800,0.0,0.0,XOM
1962-04-03 00:00:00-05:00,0.0,0.10295231147336496,0.1008320262354661,0.10153880715370178,931200,0.0,0.0,XOM
1962-04-04 00:00:00-05:00,0.0,0.10153886043661722,0.09965414867685095,0.1003609299659729,1033600,0.0,0.0,XOM
1962-04-05 00:00:00-05:00,0.0,0.10083213448524475,0.09894742169112804,0.10083213448524475,700800,0.0,0.0,XOM
1962-04-06 00:00:00-05:00,0.0,0.10153886043661722,0.10012529785837333,0.1003609299659729,569600,0.0,0.0,XOM
1962-04-09 00:00:00-05:00,0.0,0.1008320770902363,0.09847621619701385,0.09847621619701385,716800,0.0,0.0,XOM
1962-04-10 00:00:00-05:00,0.0,0.1003609299659729,0.09800501150784588,0.1003609299659729,937600,0.0,0.0,XOM
1962-04-11 00:00:00-05:00,0.0,0.10201000961813961,0.1003609299659729,0.1003609299659729,720000,0.0,0.0,XOM
1962-04-12 00:00:00-05:00,0.0,0.09988969979080234,0.09918291866779327,0.09918291866779327,947200,0.0,0.0,XOM
1962-04-13 00:00:00-05:00,0.0,0.1003609299659729,0.09871179279696782,0.1003609299659729,710400,0.0,0.0,XOM
1962-04-16 00:00:00-05:00,0.0,0.10036087773491945,0.09918289036049956,0.10012524574995041,812800,0.0,0.0,XOM
1962-04-17 00:00:00-05:00,0.0,0.10153880715370178,0.09965409638294541,0.10153880715370178,1110400,0.0,0.0,XOM
1962-04-18 00:00:00-05:00,0.0,0.10295236110687256,0.10177443068646962,0.10295236110687256,1084800,0.0,0.0,XOM
1962-04-19 00:00:00-05:00,0.0,0.104130320250988,0.10295233263947506,0.104130320250988,1385600,0.0,0.0,XOM
1962-04-23 00:00:00-05:00,0.0,0.10460155457258224,0.10389477293273996,0.10460155457258224,1081600,0.0,0.0,XOM
1962-04-24 00:00:00-05:00,0.0,0.1048371292802407,0.10436597986492378,0.10460155457258224,1104000,0.0,0.0,XOM
1962-04-25 00:00:00-05:00,0.0,0.10530828684568405,0.1043659309399438,0.10530828684568405,1180800,0.0,0.0,XOM
1962-04-26 00:00:00-05:00,0.0,0.10530828807547057,0.10389472544193268,0.10389472544193268,2009600,0.0,0.0,XOM
1962-04-27 00:00:00-05:00,0.0,0.10436592358882753,0.10248121191009853,0.10318799316883087,1139200,0.0,0.0,XOM
1962-04-30 00:00:00-04:00,0.0,0.10318805423632563,0.10083213448524475,0.10083213448524475,1222400,0.0,0.0,XOM
1962-05-01 00:00:00-04:00,0.0,0.10248126834630966,0.10012534869208065,0.10248126834630966,1430400,0.0,0.0,XOM
1962-05-02 00:00:00-04:00,0.0,0.10342350602149963,0.10248115074457663,0.10342350602149963,931200,0.0,0.0,XOM
1962-05-03 00:00:00-04:00,0.0,0.1043659268146164,0.10342357094612514,0.10365914553403854,1155200,0.0,0.0,XOM
1962-05-04 00:00:00-04:00,0.0,0.10389472012195193,0.10318799635821174,0.10365914553403854,940800,0.0,0.0,XOM
1962-05-07 00:00:00-04:00,0.0,0.10342350602149963,0.10295229962463735,0.10342350602149963,534400,0.0,0.0,XOM
1962-05-08 00:00:00-04:00,0.0,0.10413028685839228,0.10318793158146927,0.10342350602149963,1004800,0.0,0.0,XOM
1962-05-09 00:00:00-04:00,0.0,0.10337595979486709,0.10242318623985765,0.10289954394102097,988800,0.01875,0.0,XOM
1962-05-10 00:00:00-04:00,0.0,0.10289959614824266,0.10147046416698433,0.10170864313840866,1475200,0.0,0.0,XOM
1962-05-11 00:00:00-04:00,0.0,0.10194673615983685,0.10027936846017838,0.10027936846017838,1081600,0.0,0.0,XOM
1962-05-14 00:00:00-04:00,0.0,0.10004121544480762,0.09646830035503778,0.09956485778093338,1987200,0.0,0.0,XOM
1962-05-15 00:00:00-04:00,0.0,0.1031376901432111,0.10027937038298818,0.10242315381765366,1414400,0.0,0.0,XOM
1962-05-16 00:00:00-04:00,0.0,0.1033759270710613,0.10194673811461764,0.10242315381765366,1091200,0.0,0.0,XOM
1962-05-17 00:00:00-04:00,0.0,0.10242317684081798,0.10051762990566487,0.10147040337324142,803200,0.0,0.0,XOM
1962-05-18 00:00:00-04:00,0.0,0.10170864313840866,0.10051769012857467,0.10170864313840866,643200,0.0,0.0,XOM
1962-05-21 00:00:00-04:00,0.0,0.10099400579929352,0.10027941103140954,0.10099400579929352,576000,0.0,0.0,XOM
1962-05-22 00:00:00-04:00,0.0,0.10123208751392884,0.09932654206353661,0.10004113614559174,752000,0.0,0.0,XOM
1962-05-23 00:00:00-04:00,0.0,0.09980305368991642,0.09861210117377171,0.09885028004646301,1091200,0.0,0.0,XOM
1962-05-24 00:00:00-04:00,0.0,0.09956481018300647,0.09861203715806216,0.09932657331228256,1552000,0.0,0.0,XOM
1962-05-25 00:00:00-04:00,0.0,0.09956480917399885,0.09623007454416331,0.09718284755945206,1446400,0.0,0.0,XOM
1962-05-28 00:00:00-04:00,0.0,0.09527727151694505,0.08646413843978552,0.08765508979558945,4742400,0.0,0.0,XOM
1962-05-29 00:00:00-04:00,0.0,0.09718291333100966,0.08646422419296766,0.09694473445415497,4502400,0.0,0.0,XOM
1962-05-31 00:00:00-04:00,0.0,0.09956480873362221,0.09813562014068548,0.0990883931517601,3190400,0.0,0.0,XOM
1962-06-01 00:00:00-04:00,0.0,0.09837383084318163,0.09718287873024285,0.0974210575222969,1750400,0.0,0.0,XOM
1962-06-04 00:00:00-04:00,0.0,0.09694471205126097,0.09480098634958267,0.09480098634958267,2537600,0.0,0.0,XOM
1962-06-05 00:00:00-04:00,0.0,0.09718287460461521,0.09408637598136015,0.09670651704072952,1625600,0.0,0.0,XOM
1962-06-06 00:00:00-04:00,0.0,0.09885026718747394,0.09670654130674354,0.09813567250967026,1430400,0.0,0.0,XOM
1962-06-07 00:00:00-04:00,0.0,0.09885030116124953,0.09789752731428014,0.09861212223768234,784000,0.0,0.0,XOM
1962-06-08 00:00:00-04:00,0.0,0.09885021319417774,0.09789744019508362,0.09789744019508362,774400,0.0,0.0,XOM
1962-06-11 00:00:00-04:00,0.0,0.0981356205747408,0.09718284755945206,0.09718284755945206,1174400,0.0,0.0,XOM
1962-06-12 00:00:00-04:00,0.0,0.09694471682854357,0.09456275403499603,0.09456275403499603,1932800,0.0,0.0,XOM
1962-06-13 00:00:00-04:00,0.0,0.09599193861132886,0.09432457055327872,0.09480098634958267,1433600,0.0,0.0,XOM
1962-06-14 00:00:00-04:00,0.0,0.09551555103340838,0.09337182469840398,0.0936100035905838,1552000,0.0,0.0,XOM
1962-06-15 00:00:00-04:00,0.0,0.0952773466706276,0.09337179973721504,0.0952773466706276,1817600,0.0,0.0,XOM
1962-06-18 00:00:00-04:00,0.0,0.09599190062038324,0.09456271194978062,0.09575372189283371,1219200,0.0,0.0,XOM
1962-06-19 00:00:00-04:00,0.0,0.09575378365809223,0.09503918886184692,0.09503918886184692,819200,0.0,0.0,XOM
1962-06-20 00:00:00-04:00,0.0,0.09527734868832816,0.09456275403499603,0.09456275403499603,784000,0.0,0.0,XOM
1962-06-21 00:00:00-04:00,0.0,0.09503919600386422,0.09361000630397269,0.09384824335575104,1094400,0.0,0.0,XOM
1962-06-22 00:00:00-04:00,0.0,0.09360993969317435,0.09265716662211748,0.09289540350437164,1174400,0.0,0.0,XOM
1962-06-25 00:00:00-04:00,0.0,0.09241905063390732,0.09098991913344069,0.09241905063390732,2118400,0.0,0.0,XOM
1962-06-26 00:00:00-04:00,0.0,0.09480094224772964,0.09194262325763702,0.09194262325763702,1296000,0.0,0.0,XOM
1962-06-27 00:00:00-04:00,0.0,0.0931335836648941,0.09194263184593832,0.0931335836648941,892800,0.0,0.0,XOM
1962-06-28 00:00:00-04:00,0.0,0.09503918886184692,0.0933718203881713,0.09503918886184692,1459200,0.0,0.0,XOM
1962-06-29 00:00:00-04:00,0.0,0.0955155254991348,0.09456275203242853,0.0952773466706276,1196800,0.0,0.0,XOM
1962-07-02 00:00:00-04:00,0.0,0.09575377875398504,0.09480100512535179,0.09551554173231125,668800,0.0,0.0,XOM
1962-07-03 00:00:00-04:00,0.0,0.09575376248031943,0.09456275203242853,0.0952773466706276,1142400,0.0,0.0,XOM
1962-07-05 00:00:00-04:00,0.0,0.09623007934793275,0.09551548501263143,0.09575372189283371,848000,0.0,0.0,XOM
1962-07-06 00:00:00-04:00,0.0,0.09599190062038324,0.0948009488299829,0.09575372189283371,896000,0.0,0.0,XOM
1962-07-09 00:00:00-04:00,0.0,0.09599190062038324,0.09527730628508192,0.09575372189283371,1126400,0.0,0.0,XOM
1962-07-10 00:00:00-04:00,0.0,0.0974210575222969,0.09623010540935811,0.0974210575222969,3619200,0.0,0.0,XOM
1962-07-11 00:00:00-04:00,0.0,0.09861212223768234,0.09718293239087794,0.09861212223768234,892800,0.0,0.0,XOM
1962-07-12 00:00:00-04:00,0.0,0.09932663779184561,0.0983738641483922,0.09885028004646301,1132800,0.0,0.0,XOM
1962-07-13 00:00:00-04:00,0.0,0.09908845891915431,0.0981356852757009,0.09885028004646301,611200,0.0,0.0,XOM
1962-07-16 00:00:00-04:00,0.0,0.0990883931517601,0.09813562014068548,0.0990883931517601,684800,0.0,0.0,XOM
1962-07-17 00:00:00-04:00,0.0,0.09932659187709918,0.09765928238630295,0.09765928238630295,784000,0.0,0.0,XOM
1962-07-18 00:00:00-04:00,0.0,0.09837381867407506,0.09646827226802682,0.09765928238630295,931200,0.0,0.0,XOM
1962-07-19 00:00:00-04:00,0.0,0.09885026718747394,0.09789749366796258,0.09813567250967026,640000,0.0,0.0,XOM
1962-07-20 00:00:00-04:00,0.0,0.09885020861937084,0.09789743566437123,0.09837379306554794,595200,0.0,0.0,XOM
1962-07-23 00:00:00-04:00,0.0,0.0990883873199592,0.09837379306554794,0.09837379306554794,579200,0.0,0.0,XOM
1962-07-24 00:00:00-04:00,0.0,0.09885030116124953,0.09813570623784734,0.09861212223768234,419200,0.0,0.0,XOM
1962-07-25 00:00:00-04:00,0.0,0.09885028004646301,0.0983738641483922,0.09885028004646301,470400,0.0,0.0,XOM
1962-07-26 00:00:00-04:00,0.0,0.09932657186636636,0.09861203572254759,0.0990883931517601,745600,0.0,0.0,XOM
1962-07-27 00:00:00-04:00,0.0,0.09932663779184561,0.09885028004646301,0.09885028004646301,403200,0.0,0.0,XOM
1962-07-30 00:00:00-04:00,0.0,0.09956481018300647,0.09885021587613563,0.09932657331228256,595200,0.0,0.0,XOM
1962-07-31 00:00:00-04:00,0.0,0.10004117196639567,0.09932657762847245,0.09980299323797226,784000,0.0,0.0,XOM
1962-08-01 00:00:00-04:00,0.0,0.09980298744822846,0.0990883931517601,0.0990883931517601,672000,0.0,0.0,XOM
1962-08-02 00:00:00-04:00,0.0,0.10004117196639567,0.09908839890004904,0.09980299323797226,745600,0.0,0.0,XOM
1962-08-03 00:00:00-04:00,0.0,0.10004113614559174,0.09932654206353661,0.10004113614559174,518400,0.0,0.0,XOM
1962-08-06 00:00:00-04:00,0.0,0.10004116616283472,0.09885021443715385,0.0990883931517601,704000,0.0,0.0,XOM
1962-08-07 00:00:00-04:00,0.0,0.09908848008481673,0.09861212223768234,0.09861212223768234,643200,0.0,0.0,XOM
1962-08-08 00:00:00-04:00,0.0,0.09976880775469915,0.09832285401356458,0.09952777624130249,768000,0.01875,0.0,XOM
1962-08-09 00:00:00-04:00,0.0,0.1004917294772921,0.09976881141501377,0.10000978410243988,646400,0.0,0.0,XOM
1962-08-10 00:00:00-04:00,0.0,0.10073276099953171,0.09976881141501377,0.10000978410243988,585600,0.0,0.0,XOM
1962-08-13 00:00:00-04:00,0.0,0.10025075678986599,0.09952777989277416,0.10000978410243988,502400,0.0,0.0,XOM
1962-08-14 00:00:00-04:00,0.0,0.10049168611063827,0.09952773694210748,0.1002507135272026,726400,0.0,0.0,XOM
1962-08-15 00:00:00-04:00,0.0,0.10073271752886206,0.1002507135272026,0.1002507135272026,560000,0.0,0.0,XOM
1962-08-16 00:00:00-04:00,0.0,0.10073277882498573,0.10000980179995744,0.10049174726009369,704000,0.0,0.0,XOM
1962-08-17 00:00:00-04:00,0.0,0.10121472785980984,0.10049175080924756,0.10097375512123108,684800,0.0,0.0,XOM
1962-08-20 00:00:00-04:00,0.0,0.10193779004866341,0.10097383945443225,0.10145578533411026,934400,0.0,0.0,XOM
1962-08-21 00:00:00-04:00,0.0,0.10193766505148667,0.10121468828361724,0.1016966924071312,870400,0.0,0.0,XOM
1962-08-22 00:00:00-04:00,0.0,0.10193766505148667,0.10121468828361724,0.1016966924071312,857600,0.0,0.0,XOM
1962-08-23 00:00:00-04:00,0.0,0.10169673217179336,0.10073278238265232,0.10097375512123108,902400,0.0,0.0,XOM
1962-08-24 00:00:00-04:00,0.0,0.10073277882498573,0.10025077453002557,0.10049174726009369,979200,0.0,0.0,XOM
1962-08-27 00:00:00-04:00,0.0,0.10097372385462373,0.10000977436397054,0.10073275119066238,537600,0.0,0.0,XOM
1962-08-28 00:00:00-04:00,0.0,0.10073276099953171,0.09976881141501377,0.10000978410243988,486400,0.0,0.0,XOM
1962-08-29 00:00:00-04:00,0.0,0.1002507135272026,0.09976876836033127,0.1002507135272026,368000,0.0,0.0,XOM
1962-08-30 00:00:00-04:00,0.0,0.10049168611063827,0.10000974094376694,0.1002507135272026,502400,0.0,0.0,XOM
1962-08-31 00:00:00-04:00,0.0,0.1002507135272026,0.09976876836033127,0.1002507135272026,422400,0.0,0.0,XOM
1962-09-04 00:00:00-04:00,0.0,0.10073276099953171,0.09976881141501377,0.10000978410243988,438400,0.0,0.0,XOM
1962-09-05 00:00:00-04:00,0.0,0.10025075678986599,0.09976881141501377,0.10000978410243988,400000,0.0,0.0,XOM
1962-09-06 00:00:00-04:00,0.0,0.10025075534208573,0.09952777845543483,0.09976880997419357,473600,0.0,0.0,XOM
1962-09-07 00:00:00-04:00,0.0,0.10049168611063827,0.10000974094376694,0.1002507135272026,704000,0.0,0.0,XOM
1962-09-10 00:00:00-04:00,0.0,0.10049174726009369,0.10000980179995744,0.10049174726009369,380800,0.0,0.0,XOM
1962-09-11 00:00:00-04:00,0.0,0.10073275119066238,0.1002507470279319,0.10073275119066238,672000,0.0,0.0,XOM
1962-09-12 00:00:00-04:00,0.0,0.10193766505148667,0.10073274299490627,0.1016966924071312,921600,0.0,0.0,XOM
1962-09-13 00:00:00-04:00,0.0,0.10217863769584216,0.10145566092797272,0.1016966924071312,624000,0.0,0.0,XOM
1962-09-14 00:00:00-04:00,0.0,0.10193777829408646,0.10169680538203435,0.10193777829408646,480000,0.0,0.0,XOM
1962-09-17 00:00:00-04:00,0.0,0.10217875120613856,0.10193777829408646,0.10193777829408646,563200,0.0,0.0,XOM
1962-09-18 00:00:00-04:00,0.0,0.1029015889937572,0.10193763982012667,0.10241958498954773,931200,0.0,0.0,XOM
1962-09-19 00:00:00-04:00,0.0,0.10290160994919409,0.10217863321304321,0.10217863321304321,454400,0.0,0.0,XOM
1962-09-20 00:00:00-04:00,0.0,0.10314266999682245,0.10217871980993627,0.10290169715881348,688000,0.0,0.0,XOM
1962-09-21 00:00:00-04:00,0.0,0.10290160994919409,0.10169668794547623,0.10217863321304321,940800,0.0,0.0,XOM
1962-09-24 00:00:00-04:00,0.0,0.10193767334527692,0.10073275119066238,0.10073275119066238,764800,0.0,0.0,XOM
1962-09-25 00:00:00-04:00,0.0,0.1004917280260318,0.09952777845543483,0.09976880997419357,851200,0.0,0.0,XOM
1962-09-26 00:00:00-04:00,0.0,0.10049177851489137,0.09832290560007095,0.09832290560007095,598400,0.0,0.0,XOM
1962-09-27 00:00:00-04:00,0.0,0.09856387840508607,0.09808193279505584,0.09832290560007095,659200,0.0,0.0,XOM
1962-09-28 00:00:00-04:00,0.0,0.10025071403355275,0.09832281568675366,0.0992867648601532,569600,0.0,0.0,XOM
1962-10-01 00:00:00-04:00,0.0,0.09976882593309457,0.09832287192849971,0.09880487620830536,486400,0.0,0.0,XOM
1962-10-02 00:00:00-04:00,0.0,0.0990458828499585,0.09832290560007095,0.09832290560007095,793600,0.0,0.0,XOM
1962-10-03 00:00:00-04:00,0.0,0.10000974144889997,0.09856378827140644,0.0992867648601532,624000,0.0,0.0,XOM
1962-10-04 00:00:00-04:00,0.0,0.10000978410243988,0.09904583451792193,0.10000978410243988,563200,0.0,0.0,XOM
1962-10-05 00:00:00-04:00,0.0,0.10097375512123108,0.10025077807066879,0.10097375512123108,643200,0.0,0.0,XOM
1962-10-08 00:00:00-04:00,0.0,0.1012147068977356,0.10073276152039137,0.1012147068977356,390400,0.0,0.0,XOM
1962-10-09 00:00:00-04:00,0.0,0.10193777829408646,0.10097382781100968,0.10193777829408646,486400,0.0,0.0,XOM
1962-10-10 00:00:00-04:00,0.0,0.10241961034019764,0.1016966924071312,0.1016966924071312,601600,0.0,0.0,XOM
1962-10-11 00:00:00-04:00,0.0,0.10193779004866341,0.10121481239427126,0.10145578533411026,460800,0.0,0.0,XOM
1962-10-12 00:00:00-04:00,0.0,0.10169670068131557,0.10073275119066238,0.10073275119066238,288000,0.0,0.0,XOM
1962-10-15 00:00:00-04:00,0.0,0.1016966924071312,0.10025073887139231,0.1016966924071312,560000,0.0,0.0,XOM
1962-10-16 00:00:00-04:00,0.0,0.10217875120613856,0.10145577363511389,0.10193777829408646,572800,0.0,0.0,XOM
1962-10-17 00:00:00-04:00,0.0,0.1016966924071312,0.10097371563926175,0.1016966924071312,892800,0.0,0.0,XOM
1962-10-18 00:00:00-04:00,0.0,0.10193767334527692,0.10073275119066238,0.10073275119066238,592000,0.0,0.0,XOM
1962-10-19 00:00:00-04:00,0.0,0.10145567759662878,0.09928680577148875,0.09976880997419357,588800,0.0,0.0,XOM
1962-10-22 00:00:00-04:00,0.0,0.10073275912468777,0.09759987890720367,0.09759987890720367,1004800,0.0,0.0,XOM
1962-10-23 00:00:00-04:00,0.0,0.09711791411274555,0.09350308925253005,0.09374406188726425,1760000,0.0,0.0,XOM
1962-10-24 00:00:00-04:00,0.0,0.09880487620830536,0.09133425113248343,0.09880487620830536,1929600,0.0,0.0,XOM
1962-10-25 00:00:00-04:00,0.0,0.09759992708218222,0.09494910859177055,0.09687700867652893,1068800,0.0,0.0,XOM
1962-10-26 00:00:00-04:00,0.0,0.09759992708218222,0.09639500423791861,0.09687700867652893,588800,0.0,0.0,XOM
1962-10-29 00:00:00-05:00,0.0,0.09928682165328892,0.09832287192849971,0.09880487620830536,688000,0.0,0.0,XOM
1962-10-30 00:00:00-05:00,0.0,0.0997688086475864,0.09856382757425308,0.09856382757425308,611200,0.0,0.0,XOM
1962-10-31 00:00:00-05:00,0.0,0.09976880997419357,0.09904583308754267,0.09976880997419357,489600,0.0,0.0,XOM
1962-11-01 00:00:00-05:00,0.0,0.1016968171088244,0.0985639335514168,0.10145578533411026,1318400,0.0,0.0,XOM
1962-11-02 00:00:00-05:00,0.0,0.10386552268781006,0.1019376246278729,0.10338351875543594,1398400,0.0,0.0,XOM
1962-11-05 00:00:00-05:00,0.0,0.10458856601533964,0.10386558907208741,0.10434753447771072,1068800,0.0,0.0,XOM
1962-11-07 00:00:00-05:00,0.0,0.10595889164813,0.10449399278752369,0.10522644221782684,1097600,0.021875,0.0,XOM
1962-11-08 00:00:00-05:00,0.0,0.10595887003321672,0.1044939714714401,0.10473810136318207,1062400,0.0,0.0,XOM
1962-11-09 00:00:00-05:00,0.0,0.10522648378487125,0.10351745430761349,0.10498235374689102,697600,0.0,0.0,XOM
1962-11-12 00:00:00-05:00,0.0,0.10571473521257721,0.10522647517656007,0.10547060519456863,470400,0.0,0.0,XOM
1962-11-13 00:00:00-05:00,0.0,0.10595893350451002,0.1047381641032127,0.10498235374689102,790400,0.0,0.0,XOM
